subject,word,logwordfreq,wordlen,surprisal,tag,wtype
2,could,-6.574997057408757,5,1.5163466897253919,VERB,CONT
1,break,-9.33366588946052,5,7.650615281683876,VERB,CONT
2,laid,-9.721496673749915,4,8.895300679552737,VERB,CONT
1,shall,-8.60220916623498,5,4.514724643535286,VERB,CONT
3,his,-5.442779651579884,3,3.2068102590128076,PRON,FUNC
11,villagers,-11.641970257027317,9,13.123077168799105,NOUN,CONT
3,had,-5.470696658446039,3,3.2005242017089337,VERB,CONT
16,in,-3.9285727557862526,2,3.299005766136289,ADP,FUNC
2,white,-8.34396524347776,5,8.110809938369666,ADJ,CONT
7,and,-3.6574238363045,3,4.3716880575584955,CONJ,FUNC
15,hair,-8.911155379721496,4,6.1968091056692955,NOUN,CONT
4,a,-3.840814668221414,1,1.1104009378305415,DET,FUNC
7,smiled,-9.499267115735782,6,4.467890062743787,VERB,CONT
12,Shut,-10.133193473579036,4,10.160847498364125,NOUN,CONT
4,sighed,-10.801822945520048,6,5.725377833729695,VERB,CONT
2,as,-5.007718737747603,2,6.618734798109525,ADV,CONT
3,in,-3.9285727557862526,2,2.980765480433582,ADP,FUNC
3,happened,-9.014198313643725,8,2.3777875221312312,VERB,CONT
7,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
1,up,-6.272347648863022,2,1.3453083664327012,ADV,CONT
1,know,-7.307470557301551,4,2.90026710558251,VERB,CONT
7,underneath,-11.17524506331499,10,9.759000347934803,ADP,FUNC
5,shivered.,-11.972971204197941,9,10.40641819853194,VERB,CONT
12,of,-3.4606771467424715,2,0.7504838619446423,ADP,FUNC
16,wanted,-8.484704576850211,6,8.054120293380153,VERB,CONT
11,after,-6.751133744549675,5,8.167545635061039,ADP,FUNC
11,sit,-9.604383818153341,3,8.36446271221389,VERB,CONT
4,little,-7.444205963995662,6,7.5863731575893425,ADJ,CONT
16,shave,-12.852615312962321,5,11.023741261963645,VERB,CONT
16,got,-7.780400893343652,3,6.727462866200703,VERB,CONT
1,If,-6.100335160932806,2,4.294666586197844,ADP,FUNC
4,on,-4.9475980266505895,2,4.600150550485364,ADP,FUNC
7,nursing,-10.416655743420128,7,13.876690243885127,VERB,CONT
10,didn't,-8.028931524211277,6,8.399600160732978,VERB,CONT
12,and,-3.6574238363045,3,2.6127433050203437,CONJ,FUNC
4,an,-5.663232866402157,2,5.147958569959578,DET,FUNC
10,tea,-9.599358274626574,3,0.8649983263745152,NOUN,CONT
12,told,-7.9674072599173105,4,5.337161987050898,VERB,CONT
1,never,-7.595381481409419,5,4.232750073047234,ADV,CONT
4,lay,-9.20299004536524,3,7.9715495919453865,VERB,CONT
10,She,-5.744994531370205,3,3.5342378592365606,PRON,FUNC
3,van,-10.101169027296349,3,6.573327820075683,NOUN,CONT
4,way.,-7.0107094943859005,4,3.3257618049168802,NOUN,CONT
5,he,-5.13912973886908,2,2.405671827607389,PRON,FUNC
7,as,-5.007718737747603,2,6.66678974900031,ADP,FUNC
1,you,-5.541296313955169,3,5.711585349022661,PRON,FUNC
2,pounds.,-9.609761489387461,7,7.556900068399019,NOUN,CONT
1,shall,-8.60220916623498,5,3.605318661057287,VERB,CONT
5,and,-3.6574238363045,3,2.093234056339027,CONJ,FUNC
7,had,-5.470696658446039,3,2.933930899642083,VERB,CONT
11,Steve,-10.110561287404241,5,8.991617813992677,NOUN,CONT
3,had,-5.470696658446039,3,2.467749521714509,VERB,CONT
4,seat,-9.714758962746872,4,3.0029393748791144,NOUN,CONT
2,breakfast.,-10.08002659072254,10,8.078780979726119,NOUN,CONT
16,Helen,-10.695225305212064,5,8.616918141809757,NOUN,CONT
2,step,-9.332922302860387,4,10.408237240755406,NOUN,CONT
16,In,-3.9285727557862526,2,3.896941063084983,ADP,FUNC
3,the,-2.785981203659842,3,0.5142685650096621,DET,FUNC
2,about,-6.373983561607304,5,1.9600640474857165,ADP,FUNC
2,His,-5.442779651579884,3,5.22445044674884,PRON,FUNC
3,water,-7.982188364909147,5,9.6825545228474,NOUN,CONT
15,watch,-9.440184195522239,5,7.85805517271171,VERB,CONT
11,calling,-10.047608006998665,7,10.59145393660494,VERB,CONT
8,Jim.,-10.191683034837181,4,11.231434437351707,NOUN,CONT
1,his,-5.442779651579884,3,4.206892042452911,PRON,FUNC
15,swung,-10.930904771923366,5,9.284552689523382,VERB,CONT
15,way,-7.0107094943859005,3,7.655657943037533,NOUN,CONT
7,end,-7.662311909617381,3,2.639844731564884,NOUN,CONT
15,they,-5.70446366173718,4,3.677965220741249,PRON,FUNC
16,miss,-9.048932618673687,4,6.076867448175236,VERB,CONT
7,washed,-10.839107966059032,6,11.843760891131613,VERB,CONT
7,single,-8.580433898163374,6,5.159678728082917,ADJ,CONT
7,by,-5.218100046356141,2,5.125738623812185,ADP,FUNC
1,his,-5.442779651579884,3,4.3101860097246245,PRON,FUNC
16,me.,-6.780467773988587,3,6.7143611570215675,PRON,FUNC
2,pit,-11.005248298691514,3,9.10350042366126,NOUN,CONT
8,to,-3.655721426481066,2,0.2906898550650333,PRT,FUNC
4,dead,-9.022883007274128,4,7.9393364264944,ADJ,CONT
2,his,-5.442779651579884,3,3.2068102590128076,PRON,FUNC
12,sandwich.,-11.548021238957652,9,8.96009542406959,NOUN,CONT
4,talk,-8.854683351097025,4,7.694065062388674,VERB,CONT
10,knife,-10.55170526223597,5,9.379050781739856,X,FUNC
4,needed,-8.706562619118042,6,6.348204075533654,VERB,CONT
8,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
8,out.,-6.302934641988838,4,2.5269950361572455,PRT,FUNC
1,her,-5.759478310719019,3,7.971019997373998,PRON,FUNC
4,was,-4.7581921670609155,3,2.2021831725991334,VERB,CONT
11,he,-5.13912973886908,2,3.66207738359959,PRON,FUNC
5,old,-7.5705166271571915,3,8.485003041832128,ADJ,CONT
16,you,-5.541296313955169,3,1.0835251646251152,PRON,FUNC
11,an,-5.663232866402157,2,4.538441269993124,DET,FUNC
2,arrive,-10.436253338642715,6,9.395007696434304,VERB,CONT
5,him,-6.48398326121215,3,4.130446217365509,PRON,FUNC
2,and,-3.6574238363045,3,3.795074698570926,CONJ,FUNC
2,on,-4.9475980266505895,2,3.3467383551140557,ADP,FUNC
11,inside.,-8.89695586724278,7,10.981857239122082,ADP,FUNC
8,a,-3.840814668221414,1,3.0432346140065105,DET,FUNC
7,spot,-9.92438270470474,4,9.669406761966407,NOUN,CONT
12,him,-6.48398326121215,3,2.957187009081323,PRON,FUNC
1,trick.,-11.097068533229073,6,3.7650720148092143,NOUN,CONT
2,skirt,-11.2110626604285,5,8.958921105672163,NOUN,CONT
7,and,-3.6574238363045,3,2.6943008690141927,CONJ,FUNC
4,along,-8.373568284290553,5,3.535435203484918,ADP,FUNC
16,took,-7.890121857678953,4,9.039281325417655,VERB,CONT
4,back.,-7.02712137530768,5,1.3277972068004815,NOUN,CONT
16,down.,-7.108941820943702,5,1.1878437822632104,PRT,FUNC
11,them.,-6.519320821343685,5,4.6847014751001055,PRON,FUNC
7,Dave,-10.802899951547687,4,9.780069001535699,NOUN,CONT
11,her,-5.759478310719019,3,2.086644057802878,PRON,FUNC
10,if,-6.100335160932806,2,7.416626584533821,ADP,FUNC
1,is,-4.646881437660655,2,1.3183750285999498,VERB,CONT
4,should,-6.876105123187059,6,4.218059580153932,VERB,CONT
2,the,-2.785981203659842,3,0.8121516959052089,DET,FUNC
11,problem.,-8.20641562260488,8,6.358588734303057,NOUN,CONT
1,carriage,-10.840225909160372,8,9.124315792901925,NOUN,CONT
10,smiled,-9.499267115735782,6,4.467890062743787,VERB,CONT
15,early,-7.963367870430931,5,4.1038053078395675,ADV,CONT
5,these,-6.71907206227304,5,6.748899933416478,DET,FUNC
16,the,-2.785981203659842,3,1.3934968672588803,DET,FUNC
11,I,-5.250051055056003,1,3.044339854851148,PRON,FUNC
11,me,-6.780467773988587,2,2.9183654244134436,PRON,FUNC
16,felt,-8.206014112923103,4,8.89435661966461,VERB,CONT
12,he,-5.13912973886908,2,2.299002270589347,PRON,FUNC
16,threatened,-10.081334977668316,10,10.543974631987403,VERB,CONT
15,got,-7.780400893343652,3,9.190653269431083,VERB,CONT
1,opened,-9.080768561666021,6,2.3003515854538414,VERB,CONT
15,of,-3.4606771467424715,2,0.988030053063373,ADP,FUNC
11,a,-3.840814668221414,1,2.052671717340844,DET,FUNC
11,speaker,-9.358519685384882,7,8.459214088790596,NOUN,CONT
15,"lead,",-8.810812713988826,5,15.00032874341529,ADJ,CONT
15,helmet,-11.902590407436142,6,8.594905428320734,NOUN,CONT
10,for,-4.722901412970362,3,4.197036978254897,ADP,FUNC
2,chocolate,-10.989541169486158,9,9.944749887386633,NOUN,CONT
15,his,-5.442779651579884,3,6.259071006583855,PRON,FUNC
10,with,-5.006002429288302,4,3.6361272496015475,ADP,FUNC
11,spoke,-9.617964980840288,5,10.43379593528764,VERB,CONT
16,neck,-9.832292483255257,4,2.47880193016088,NOUN,CONT
1,him,-6.48398326121215,3,6.604458770532961,PRON,FUNC
7,of,-3.4606771467424715,2,1.6927293130189218,ADP,FUNC
16,well.,-7.034695056218128,5,8.180232878923437,ADV,CONT
8,till,-10.221057643517085,4,4.15319575808429,NOUN,CONT
2,be,-5.041986102848782,2,1.0880451391626624,VERB,CONT
7,already,-8.004745102211237,7,5.505434905646903,ADV,CONT
11,his,-5.442779651579884,3,4.46254806532804,PRON,FUNC
16,I,-5.250051055056003,1,3.291913804049867,PRON,FUNC
4,and,-3.6574238363045,3,2.4013890193344203,CONJ,FUNC
10,build,-9.556778446957992,5,7.665420903831828,VERB,CONT
3,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
2,to,-3.655721426481066,2,0.7358578414339442,PRT,FUNC
15,Gilbert,-11.447667561251297,7,10.87870142695595,NOUN,CONT
4,Mickey,-12.14906221124126,6,15.079998187632883,NOUN,CONT
4,have,-5.486617238622331,4,4.07580587310876,VERB,CONT
4,wrong,-8.880745738753234,5,6.25665329223621,ADJ,CONT
3,bowls,-11.899359386854695,5,13.142441909431186,NOUN,CONT
10,mouth,-9.307843002008436,5,10.48378505765654,NOUN,CONT
12,on,-4.9475980266505895,2,2.0204424337942064,ADP,FUNC
8,times.,-8.167891756901886,6,5.610962380458821,NOUN,CONT
16,his,-5.442779651579884,3,6.308208172468348,PRON,FUNC
15,his,-5.442779651579884,3,0.3524520950144126,PRON,FUNC
11,The,-2.785981203659842,3,2.3241603153154,DET,FUNC
5,his,-5.442779651579884,3,3.24075036328354,PRON,FUNC
8,felt,-8.206014112923103,4,8.723389676509802,VERB,CONT
11,his,-5.442779651579884,3,2.597477165853793,PRON,FUNC
2,and,-3.6574238363045,3,1.8414878229518021,CONJ,FUNC
16,it.,-4.814770701744465,3,2.2265974823401495,PRON,FUNC
1,fell,-9.147755441988142,4,5.6306494830039195,VERB,CONT
11,table.,-8.547702450752675,6,4.473278111861393,NOUN,CONT
11,way.,-7.0107094943859005,4,4.60574583226134,NOUN,CONT
3,shall,-8.60220916623498,5,3.605318661057287,VERB,CONT
5,little,-7.444205963995662,6,4.488636354431662,ADJ,CONT
10,his,-5.442779651579884,3,0.7713913345890283,PRON,FUNC
11,demands,-9.708607324024094,7,10.382125925800851,NOUN,CONT
12,belt,-10.791648828307324,4,8.253777446793666,NOUN,CONT
7,letter,-8.949755500562874,6,8.560596910435123,NOUN,CONT
10,the,-2.785981203659842,3,0.23180124131171057,DET,FUNC
8,the,-2.785981203659842,3,0.8379613722125792,DET,FUNC
10,hands,-8.600361452998824,5,1.20893085654485,NOUN,CONT
1,give,-7.862980015442483,4,6.765041054918366,VERB,CONT
3,go,-7.3993705211113525,2,7.018072130787481,VERB,CONT
15,a,-3.840814668221414,1,2.15318416182022,DET,FUNC
2,a,-3.840814668221414,1,0.788900191636155,DET,FUNC
1,amount,-8.795062060242492,6,7.399518377292875,NOUN,CONT
3,Normally,-9.480713169951285,8,8.811831969931703,ADV,CONT
2,shop.,-9.303984321228851,5,10.523412547106968,NOUN,CONT
10,a,-3.840814668221414,1,4.603581402273925,DET,FUNC
2,ear.,-10.49785865028954,4,7.737215507031382,NOUN,CONT
4,behind,-8.380187828903853,6,4.749680426424398,ADP,FUNC
8,lunch,-9.995087617698857,5,5.2747158793289,NOUN,CONT
15,from,-5.428437549598382,4,1.959495308967747,ADP,FUNC
4,was,-4.7581921670609155,3,3.9199899398658538,VERB,CONT
4,and,-3.6574238363045,3,2.4014350710362797,CONJ,FUNC
16,just,-6.965837403551519,4,2.711386050404209,ADV,CONT
1,nodded,-9.903781688182132,6,6.904738892510315,VERB,CONT
3,man.,-7.494806134333096,4,6.187138248278721,NOUN,CONT
3,about,-6.373983561607304,5,1.9600640474857165,ADP,FUNC
1,first,-6.716941749852656,5,7.686121143817844,ADJ,CONT
7,easy.,-8.862005438609884,5,4.812333766804766,ADJ,CONT
10,turned,-8.335476422915443,6,4.224299585755946,VERB,CONT
15,him.,-6.48398326121215,4,3.17885687598386,PRON,FUNC
7,justified.,-10.620668197636464,10,9.837311266947532,ADJ,CONT
16,when,-6.226180238259782,4,3.780384205677624,ADV,CONT
15,go,-7.3993705211113525,2,2.3436632110530597,VERB,CONT
8,do,-6.638710390580757,2,3.680682271150982,VERB,CONT
15,cheek.,-10.925408574881459,6,6.261603850186148,NOUN,CONT
11,Matthew,-10.678910164048832,7,8.837459742016728,NOUN,CONT
4,to,-3.655721426481066,2,2.1252215684509004,PRT,FUNC
15,her,-5.759478310719019,3,5.781676039253399,PRON,FUNC
1,it,-4.814770701744465,2,2.6277561598266646,PRON,FUNC
8,felt,-8.206014112923103,4,5.568410607940291,VERB,CONT
15,strength.,-9.517724634928104,9,5.735739466648168,NOUN,CONT
15,the,-2.785981203659842,3,1.2116755379756987,DET,FUNC
16,dad,-10.220154708918493,3,7.260902754694634,NOUN,CONT
2,immediately.,-9.152502123070459,12,9.61412169388362,ADV,CONT
5,drinks,-10.704459878734434,6,11.422295715709982,VERB,CONT
1,Mike,-10.106256734080173,4,12.73030220363618,NOUN,CONT
7,hand,-7.989015209224487,4,4.371780160962215,NOUN,CONT
2,We,-6.024174973068729,2,4.205326284589675,PRON,FUNC
10,were,-5.781635286684798,4,2.370902792703179,VERB,CONT
4,too,-7.3217095981968185,3,3.2911539509691794,ADV,CONT
12,someone,-8.697137602900082,7,4.115410336708258,NOUN,CONT
3,heard,-8.61548143865161,5,7.865354367456501,VERB,CONT
4,sick,-10.12249525057308,4,4.3971546486870094,ADJ,CONT
1,a,-3.840814668221414,1,2.5411559344791588,DET,FUNC
11,out,-6.302934641988838,3,2.595934433841487,PRT,FUNC
7,to,-3.655721426481066,2,0.7919488142992791,PRT,FUNC
3,lamb.,-11.077024913041019,5,11.650712156934993,NOUN,CONT
5,Alec,-11.792387267302527,4,9.715527541379076,NOUN,CONT
10,skirt,-11.2110626604285,5,8.958921105672163,NOUN,CONT
12,to,-3.655721426481066,2,2.3743336444917404,PRT,FUNC
10,he,-5.13912973886908,2,2.6863339245924336,PRON,FUNC
5,a,-3.840814668221414,1,2.5011600314138525,DET,FUNC
10,talking,-9.296191918314744,7,11.208523715676415,VERB,CONT
5,up.,-6.272347648863022,3,5.061680706525091,PRT,FUNC
1,a,-3.840814668221414,1,1.6741290306377157,DET,FUNC
2,was,-4.7581921670609155,3,3.0006828414879805,VERB,CONT
8,shave,-12.852615312962321,5,11.023741261963645,VERB,CONT
10,"God,",-8.647860246261253,4,4.206571983124985,NOUN,CONT
2,off,-7.406689842000055,3,5.910091209889678,PRT,FUNC
16,moment,-8.561525589598537,6,3.467693150049033,NOUN,CONT
11,Simon,-10.149318371193932,5,9.038130032871157,NOUN,CONT
15,sniffed,-12.184893230768186,7,12.381713846407811,NOUN,CONT
16,what,-6.361028664468845,4,2.5560536600308303,DET,FUNC
4,he,-5.13912973886908,2,2.2874985554647487,PRON,FUNC
7,spare,-10.497064684388363,5,12.407502799449345,VERB,CONT
3,his,-5.442779651579884,3,3.8767473918194253,PRON,FUNC
15,walked,-9.334782307116637,6,3.980110436643928,VERB,CONT
10,tomorrow.,-9.652321103806257,9,11.073062634655576,NOUN,CONT
16,into,-6.434571232278771,4,3.328271622668243,ADP,FUNC
4,washed,-10.839107966059032,6,11.843760891131613,VERB,CONT
16,screaming,-11.20621220629475,9,7.963951061138506,VERB,CONT
1,took,-7.890121857678953,4,9.039281325417655,VERB,CONT
7,hair,-8.911155379721496,4,6.1968091056692955,NOUN,CONT
7,wound,-10.763285582465318,5,8.74770497509182,VERB,CONT
7,door.,-8.402656341075208,5,4.542286587098424,NOUN,CONT
4,let,-8.369778247538491,3,7.372071562984386,VERB,CONT
16,your,-6.77270126725108,4,4.867365550527324,PRON,FUNC
10,up,-6.272347648863022,2,0.3409253540388844,PRT,FUNC
3,We've,-9.682789100143184,5,7.612921963711564,NOUN,CONT
7,but,-5.482403115092916,3,3.430368245691599,CONJ,FUNC
12,sat,-9.09375324022374,3,6.795227945487518,VERB,CONT
1,hand,-7.989015209224487,4,4.3208930304070465,NOUN,CONT
7,temper.,-11.278089417825788,7,10.79304526149657,NOUN,CONT
5,"daughter,",-9.330571253085992,9,5.060322181320225,NOUN,CONT
12,shop.,-9.303984321228851,5,10.523412547106968,NOUN,CONT
2,went,-7.831436081004709,4,4.01411961846745,VERB,CONT
7,and,-3.6574238363045,3,4.0560957447127315,CONJ,FUNC
7,die,-9.840285147999293,3,6.308185146617418,NOUN,CONT
10,of,-3.4606771467424715,2,0.8784937776045533,ADP,FUNC
11,closed,-9.24736763551483,6,5.851835807036927,VERB,CONT
15,paid,-8.83876102485142,4,6.336990486130773,VERB,CONT
12,smoking,-10.477417687004566,7,11.424506197399257,VERB,CONT
5,sat,-9.09375324022374,3,9.464154326776915,VERB,CONT
4,little,-7.444205963995662,6,4.724559223059833,ADJ,CONT
2,didn't,-8.028931524211277,6,8.399600160732978,VERB,CONT
2,lip.,-11.075608482209304,4,8.629029739398906,NOUN,CONT
16,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
7,putting,-9.66691990322741,7,11.79427833748317,VERB,CONT
7,the,-2.785981203659842,3,1.5160128148869076,DET,FUNC
3,It,-4.814770701744465,2,3.1893796898588427,PRON,FUNC
5,mess.,-10.896595056976713,5,5.146922406667731,NOUN,CONT
7,at,-5.260658605349815,2,5.903574894076503,ADP,FUNC
12,ask,-8.748209954690381,3,4.093927217790624,VERB,CONT
8,home,-7.610403505888734,4,9.852301095902924,NOUN,CONT
11,bored,-11.166681367538114,5,14.333016557614688,ADJ,CONT
1,and,-3.6574238363045,3,5.244759247269047,CONJ,FUNC
4,kid.,-11.177593400989096,4,10.798686594974404,NOUN,CONT
7,was,-4.7581921670609155,3,2.2021831725991334,VERB,CONT
10,the,-2.785981203659842,3,3.645452719228173,DET,FUNC
5,perfect.,-9.76043239188868,8,8.974118167285923,ADJ,CONT
3,three,-7.318994319785575,5,5.232808830636409,NUM,FUNC
8,hands,-8.600361452998824,5,4.779521929229601,NOUN,CONT
11,again.,-7.542567850599695,6,5.787386450284025,ADV,CONT
16,Henry,-9.603733939982622,5,8.77455311727613,NOUN,CONT
10,breath,-9.893095728903138,6,3.9403678179388506,NOUN,CONT
16,sorts,-10.717236465313416,5,3.7653943767222326,NOUN,CONT
1,smiled,-9.499267115735782,6,5.5004613218460365,VERB,CONT
1,escape.,-9.921923778686532,7,7.8440094036444465,VERB,CONT
10,his,-5.442779651579884,3,2.342811254568652,PRON,FUNC
5,train,-9.46815413517479,5,1.6263780209792054,NOUN,CONT
15,by,-5.218100046356141,2,0.9142713447794948,ADP,FUNC
11,on,-4.9475980266505895,2,6.474362712778798,ADP,FUNC
8,morning,-8.715275387480158,7,4.425038954163167,NOUN,CONT
15,hid,-11.966050761353367,3,8.26075427962544,VERB,CONT
4,"predicted,",-10.846959941341716,10,10.675793023391128,VERB,CONT
2,do,-6.638710390580757,2,4.409404401381737,VERB,CONT
4,fire,-8.941932116811804,4,6.416936240559527,NOUN,CONT
11,wait,-9.541705876161956,4,5.443909831962102,NOUN,CONT
11,as,-5.007718737747603,2,6.66678974900031,ADP,FUNC
4,and,-3.6574238363045,3,2.2144766744106286,CONJ,FUNC
10,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
1,out,-6.302934641988838,3,2.727066654887498,ADP,FUNC
15,her,-5.759478310719019,3,3.1321604502979405,PRON,FUNC
1,I,-5.250051055056003,1,2.160561644458173,PRON,FUNC
2,will,-5.9793388695512455,4,3.7779895171809104,VERB,CONT
3,the,-2.785981203659842,3,0.9162907119060506,DET,FUNC
16,her,-5.759478310719019,3,2.086644057802878,PRON,FUNC
1,entrance,-10.391347089633724,8,7.210153779245045,NOUN,CONT
11,his,-5.442779651579884,3,2.864047442069714,PRON,FUNC
1,within,-7.663314602982179,6,9.982512282911737,ADP,FUNC
3,after,-6.751133744549675,5,8.167545635061039,ADP,FUNC
16,cigarette.,-10.763285582465318,10,6.41543956024908,NOUN,CONT
3,trick.,-11.097068533229073,6,3.7650720148092143,NOUN,CONT
11,let,-8.369778247538491,3,8.984963343073925,VERB,CONT
15,things,-8.040022835963995,6,6.524328809296769,NOUN,CONT
1,drunk.,-10.756061608841286,6,6.681595371148262,NOUN,CONT
4,Gilbert,-11.447667561251297,7,10.87870142695595,NOUN,CONT
15,pay,-8.539320077686046,3,5.616189248619917,VERB,CONT
8,band,-9.63223434523952,4,8.211962501504894,NOUN,CONT
10,morning.,-8.715275387480158,8,1.3897367458020211,NOUN,CONT
7,someone,-8.697137602900082,7,4.115410336708258,NOUN,CONT
5,pay,-8.539320077686046,3,5.616189248619917,VERB,CONT
12,want,-7.818165432203236,4,3.8572214702308356,ADJ,CONT
8,you.,-5.541296313955169,4,6.021858690303608,PRON,FUNC
16,are,-5.3999677675642666,3,2.9338618220892934,VERB,CONT
12,spoke,-9.617964980840288,5,10.43379593528764,VERB,CONT
5,be,-5.041986102848782,2,1.178654165157071,VERB,CONT
3,together,-8.119320584469612,8,4.448064805093107,ADV,CONT
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
3,of,-3.4606771467424715,2,1.6599911581667326,ADP,FUNC
1,was,-4.7581921670609155,3,4.104311876560026,VERB,CONT
1,Looks,-9.244641909806806,5,10.408674731923075,NOUN,CONT
2,got,-7.780400893343652,3,9.190653269431083,VERB,CONT
12,from,-5.428437549598382,4,6.9849379312992985,ADP,FUNC
4,told,-7.9674072599173105,4,8.866403236635662,VERB,CONT
8,that.,-4.653017748138293,5,2.6937712744428044,ADP,FUNC
16,was,-4.7581921670609155,3,1.1026504364075236,VERB,CONT
16,"dark,",-8.932756975292207,5,7.329409266381393,NOUN,CONT
1,to,-3.655721426481066,2,1.5203232541809926,PRT,FUNC
7,room.,-8.151982809637282,5,1.7319952966097492,NOUN,CONT
16,aside,-10.140667556814801,5,11.320314221941278,ADV,CONT
7,the,-2.785981203659842,3,0.8121516959052089,DET,FUNC
15,week.,-8.260246379770866,5,6.967737620654632,NOUN,CONT
10,on,-4.9475980266505895,2,3.0171232990519576,ADP,FUNC
4,and,-3.6574238363045,3,2.0002050134118816,CONJ,FUNC
3,He,-5.13912973886908,2,3.1317690108321314,PRON,FUNC
12,know.,-7.307470557301551,5,3.430368245691599,VERB,CONT
15,it.,-4.814770701744465,3,4.1038053078395675,PRON,FUNC
3,on,-4.9475980266505895,2,2.0204424337942064,ADP,FUNC
11,in,-3.9285727557862526,2,4.066273170823765,ADP,FUNC
15,back,-7.02712137530768,4,2.496094344209265,ADV,CONT
2,Edward,-9.683316572682887,6,8.513140631668517,NOUN,CONT
2,on,-4.9475980266505895,2,6.474362712778798,ADP,FUNC
1,want,-7.818165432203236,4,4.7310294871711465,VERB,CONT
16,and,-3.6574238363045,3,2.2064498627764513,CONJ,FUNC
11,nothing,-8.092517701671298,7,5.556690449816951,NOUN,CONT
15,own.,-7.26126931366156,4,1.9826708279287322,ADJ,CONT
15,park.,-9.09873980641096,5,7.07715646427371,NOUN,CONT
16,shoulders,-10.088430001518919,9,5.940853746732078,NOUN,CONT
5,his,-5.442779651579884,3,0.4217115520265805,PRON,FUNC
